epoch,accuracy,loss,val_accuracy,val_loss
54,0.5231599807739258,3.017024278640747,0.5145000219345093,2.671607732772827
55,0.5250999927520752,3.022097587585449,0.5443999767303467,2.5793673992156982
56,0.5323799848556519,3.013841152191162,0.5770000219345093,2.473348379135132
57,0.5242400169372559,3.0288565158843994,0.5475999712944031,2.568049669265747
58,0.5338600277900696,2.9941282272338867,0.5741999745368958,2.482358694076538
59,0.5361800193786621,2.9933598041534424,0.5403000116348267,2.5790979862213135
60,0.5313000082969666,3.010347843170166,0.47450000047683716,2.8142776489257812
61,0.5432400107383728,2.9519243240356445,0.5367000102996826,2.613973379135132
62,0.5356199741363525,2.9918949604034424,0.5092999935150146,2.695570230484009
63,0.5493999719619751,2.9466071128845215,0.5260000228881836,2.610598564147949
64,0.5465599894523621,2.927523136138916,0.5809000134468079,2.4068000316619873
65,0.5557399988174438,2.9259257316589355,0.5863999724388123,2.41586971282959
66,0.5486999750137329,2.9526190757751465,0.5636000037193298,2.4829907417297363
67,0.5628200173377991,2.896181583404541,0.567799985408783,2.4894678592681885
68,0.5598199963569641,2.9091598987579346,0.6018000245094299,2.351325035095215
69,0.5661200284957886,2.9018843173980713,0.5777999758720398,2.4646830558776855
70,0.5721200108528137,2.865983009338379,0.5546000003814697,2.503726005554199
71,0.5772799849510193,2.83799409866333,0.5475000143051147,2.5136187076568604
72,0.5759000182151794,2.844330072402954,0.6057999730110168,2.321976900100708
73,0.5746200084686279,2.841325283050537,0.5834000110626221,2.4072654247283936
74,0.5757399797439575,2.8544087409973145,0.5974000096321106,2.3466737270355225
75,0.5845999717712402,2.809260606765747,0.6060000061988831,2.320573329925537
76,0.5898399949073792,2.799254894256592,0.6223000288009644,2.259551763534546
77,0.5895400047302246,2.8124983310699463,0.6111000180244446,2.3110249042510986
78,0.5958799719810486,2.778501510620117,0.6437000036239624,2.1957216262817383
79,0.5921800136566162,2.8007380962371826,0.5878999829292297,2.3654122352600098
80,0.5981199741363525,2.778250217437744,0.6144000291824341,2.296708345413208
81,0.597599983215332,2.787851333618164,0.6176999807357788,2.278978109359741
82,0.6004199981689453,2.768299102783203,0.5752999782562256,2.477141857147217
83,0.6014800071716309,2.770003318786621,0.6287999749183655,2.242316484451294
84,0.6003400087356567,2.780923843383789,0.6324999928474426,2.2290217876434326
85,0.6093999743461609,2.74701189994812,0.6035000085830688,2.3281593322753906
86,0.6153799891471863,2.7144947052001953,0.6225000023841858,2.253640651702881
87,0.6109399795532227,2.7302403450012207,0.6334999799728394,2.222747325897217
88,0.6230800151824951,2.7021124362945557,0.6291999816894531,2.2241783142089844
89,0.622759997844696,2.6923117637634277,0.6388999819755554,2.2166244983673096
90,0.6335600018501282,2.642760992050171,0.6686000227928162,2.1093528270721436
91,0.6246600151062012,2.6917941570281982,0.6628999710083008,2.1300735473632812
92,0.6350600123405457,2.6337568759918213,0.6481999754905701,2.1521568298339844
93,0.6360800266265869,2.6376609802246094,0.6212000250816345,2.255833387374878
94,0.6381999850273132,2.6299777030944824,0.6406999826431274,2.1913905143737793
95,0.633679986000061,2.659749746322632,0.6675999760627747,2.105332136154175
96,0.6505399942398071,2.5870280265808105,0.6729999780654907,2.074201822280884
97,0.6490399837493896,2.6019585132598877,0.666100025177002,2.080845594406128
98,0.6498000025749207,2.598644733428955,0.6632999777793884,2.084693670272827
99,0.6553400158882141,2.5696969032287598,0.6565999984741211,2.1278324127197266
100,0.6610199809074402,2.5685200691223145,0.6644999980926514,2.0914361476898193
101,0.6604599952697754,2.564116954803467,0.6567000150680542,2.1235530376434326
102,0.6622400283813477,2.5548818111419678,0.669700026512146,2.0843887329101562
103,0.664080023765564,2.5545215606689453,0.6843000054359436,2.0151960849761963
104,0.6705999970436096,2.5316758155822754,0.6705999970436096,2.076969623565674
105,0.6654599905014038,2.56325364112854,0.6906999945640564,2.0010247230529785
106,0.6760600209236145,2.5155537128448486,0.6904000043869019,1.9918228387832642
107,0.680679976940155,2.4898664951324463,0.6851000189781189,2.0118539333343506
108,0.6764199733734131,2.508275270462036,0.6847000122070312,2.021059274673462
109,0.680180013179779,2.485868215560913,0.6913999915122986,1.981887936592102
110,0.6903600096702576,2.4577243328094482,0.6926000118255615,1.983817219734192
111,0.6858999729156494,2.4707374572753906,0.6953999996185303,1.9740235805511475
112,0.7023400068283081,2.425785541534424,0.7049999833106995,1.941288709640503
113,0.6975600123405457,2.422943353652954,0.7024999856948853,1.9471179246902466
114,0.682699978351593,2.511944532394409,0.7006000280380249,1.9438660144805908
115,0.7029799818992615,2.416670083999634,0.7189000248908997,1.8906482458114624
116,0.7037000060081482,2.427144765853882,0.7099999785423279,1.9302589893341064
117,0.6998400092124939,2.4321069717407227,0.7218000292778015,1.90117347240448
118,0.7016199827194214,2.430143117904663,0.7210000157356262,1.8830790519714355
119,0.7092800140380859,2.4231319427490234,0.7087000012397766,1.9201207160949707
120,0.7025799751281738,2.446823835372925,0.723800003528595,1.8734771013259888
121,0.7170000076293945,2.3853816986083984,0.7254999876022339,1.8640527725219727
122,0.712440013885498,2.3917593955993652,0.7164999842643738,1.8897480964660645
123,0.7155200242996216,2.3849127292633057,0.713699996471405,1.9024107456207275
124,0.7219600081443787,2.3735806941986084,0.7226999998092651,1.8686282634735107
125,0.7217000126838684,2.358067512512207,0.7222999930381775,1.873296856880188
126,0.7197999954223633,2.374152898788452,0.7328000068664551,1.841700792312622
127,0.7222800254821777,2.3590140342712402,0.7328000068664551,1.850711464881897
128,0.7244399785995483,2.3576669692993164,0.7324000000953674,1.836647629737854
129,0.7290800213813782,2.345506429672241,0.7365999817848206,1.835952877998352
130,0.7310199737548828,2.348154306411743,0.7383999824523926,1.8344573974609375
131,0.7298600077629089,2.3421003818511963,0.73580002784729,1.838046908378601
132,0.7353000044822693,2.3192505836486816,0.7386000156402588,1.8206652402877808
133,0.7326800227165222,2.3413543701171875,0.7394000291824341,1.8215904235839844
134,0.7354400157928467,2.336854934692383,0.7389000058174133,1.819037675857544
135,0.7251200079917908,2.361386299133301,0.7379000186920166,1.819968581199646
136,0.7380200028419495,2.3187830448150635,0.7412999868392944,1.8095287084579468
137,0.7318400144577026,2.3465096950531006,0.7371000051498413,1.8131781816482544
138,0.7325999736785889,2.3506526947021484,0.7391999959945679,1.8176357746124268
139,0.7470600008964539,2.293923854827881,0.7402999997138977,1.809363842010498
140,0.7448199987411499,2.3001270294189453,0.7405999898910522,1.8063864707946777
141,0.7358199954032898,2.330021858215332,0.7383999824523926,1.8143696784973145
142,0.7412999868392944,2.315474271774292,0.7416999936103821,1.8070937395095825
143,0.7464799880981445,2.2953786849975586,0.7408999800682068,1.8069312572479248
144,0.742900013923645,2.2903339862823486,0.7411999702453613,1.8073033094406128
145,0.7537999749183655,2.2429471015930176,0.7418000102043152,1.8026652336120605
146,0.7358999848365784,2.335465908050537,0.7397000193595886,1.808131217956543
147,0.7415199875831604,2.3100013732910156,0.7407000064849854,1.8055970668792725
148,0.7383800148963928,2.330685615539551,0.7400000095367432,1.8065699338912964
149,0.740880012512207,2.3189516067504883,0.7407000064849854,1.8047969341278076
